flight_id,airline,flight_no,origin,destination,departure_time,arrival_time,duration_minutes,stops,price,total_price,adults,currency,route_detail,segment_detail,query_date,flight_date,data_source,_raw_fast_flights
SCR_20260531_014,Korean Air,,GMP,NRT,"12:45 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1600,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|12:45 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|26 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='12:45 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='26 hr 40 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_015,Korean Air,,GMP,NRT,"1:15 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1570,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|1:15 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|26 小時 10 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='1:15 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='26 hr 10 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_016,Korean Air,,GMP,NRT,"1:25 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1560,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|1:25 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|26 小時 0 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='1:25 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='26 hr', stops=1, delay=None, price='NT$8615')"
SCR_20260531_017,Korean Air,,GMP,NRT,"2:00 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1525,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|2:00 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|25 小時 25 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='2:00 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='25 hr 25 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_018,Korean Air,,GMP,NRT,"2:55 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1470,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|2:55 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|24 小時 30 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='2:55 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr 30 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_019,Korean Air,,GMP,NRT,"4:35 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1370,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|4:35 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|22 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='4:35 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='22 hr 50 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_020,Korean Air,,GMP,NRT,"5:30 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1315,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:30 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 55 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:30 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 55 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_021,Korean Air,,GMP,NRT,"6:15 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1270,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|6:15 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 10 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:15 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 10 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_022,Korean Air,,GMP,NRT,"6:45 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1240,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|6:45 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|20 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:45 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='20 hr 40 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_023,Korean Air,,GMP,NRT,"8:30 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1135,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:30 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|18 小時 55 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='8:30 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='18 hr 55 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_024,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1480,1,8725.0,8725.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|24 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr 40 min', stops=1, delay=None, price='NT$8725')"
SCR_20260531_025,Korean Air,,GMP,NRT,"7:00 AM on Sun, May 31","3:25 PM on Sun, May 31",505,2,9687.0,9687.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|7:00 AM on Sun, May 31|NRT|3:25 PM on Sun, May 31|8 小時 25 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:00 AM on Sun, May 31', arrival='3:25 PM on Sun, May 31', arrival_time_ahead='', duration='8 hr 25 min', stops=2, delay=None, price='NT$9687')"
SCR_20260531_026,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1310,2,9812.0,9812.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 50 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 50 min', stops=2, delay=None, price='NT$9812')"
SCR_20260531_027,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1310,2,9812.0,9812.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 50 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 50 min', stops=2, delay=None, price='NT$9812')"
SCR_20260531_028,Korean Air,,GMP,NRT,"5:30 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1485,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|5:30 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|24 小時 45 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:30 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr 45 min', stops=2, delay=None, price='NT$9818')"
SCR_20260531_029,Korean Air,,GMP,NRT,"6:15 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1440,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|6:15 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|24 小時 0 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:15 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr', stops=2, delay=None, price='NT$9818')"
SCR_20260531_030,Korean Air,,GMP,NRT,"6:45 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1410,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|6:45 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|23 小時 30 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:45 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='23 hr 30 min', stops=2, delay=None, price='NT$9818')"
SCR_20260531_031,Korean Air,,GMP,NRT,"8:30 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1305,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|8:30 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|21 小時 45 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='8:30 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 45 min', stops=2, delay=None, price='NT$9818')"
SCR_20260531_032,"Korean Air, JAL",,GMP,NRT,"2:00 PM on Sun, May 31","9:30 AM on Mon, Jun 1",1170,2,9851.0,9851.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|2:00 PM on Sun, May 31|NRT|9:30 AM on Mon, Jun 1|19 小時 30 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air, JAL', departure='2:00 PM on Sun, May 31', arrival='9:30 AM on Mon, Jun 1', arrival_time_ahead='+1', duration='19 hr 30 min', stops=2, delay=None, price='NT$9851')"
SCR_20260531_033,Jeju Air,,GMP,NRT,"8:20 PM on Sun, May 31","1:00 PM on Mon, Jun 1",1000,1,10356.0,10356.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:20 PM on Sun, May 31|NRT|1:00 PM on Mon, Jun 1|16 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Jeju Air', departure='8:20 PM on Sun, May 31', arrival='1:00 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='16 hr 40 min', stops=1, delay=None, price='NT$10356')"
SCR_20260531_034,"Asiana Airlines, JAL",,GMP,NRT,"8:10 AM on Sun, May 31","4:00 PM on Sun, May 31",470,1,11622.0,11622.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:10 AM on Sun, May 31|NRT|4:00 PM on Sun, May 31|7 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Asiana Airlines, JAL', departure='8:10 AM on Sun, May 31', arrival='4:00 PM on Sun, May 31', arrival_time_ahead='', duration='7 hr 50 min', stops=1, delay=None, price='NT$11622')"
SCR_20260531_035,"Asiana Airlines, ANA",,GMP,NRT,"5:40 PM on Sun, May 31","3:30 PM on Mon, Jun 1",1310,1,13572.0,13572.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:40 PM on Sun, May 31|NRT|3:30 PM on Mon, Jun 1|21 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Asiana Airlines, ANA', departure='5:40 PM on Sun, May 31', arrival='3:30 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 50 min', stops=1, delay=None, price='NT$13572')"
SCR_20260531_036,China Southern,,GMP,NRT,"1:30 PM on Sun, May 31","12:45 PM on Mon, Jun 1",1395,2,19325.0,19325.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|1:30 PM on Sun, May 31|NRT|12:45 PM on Mon, Jun 1|23 小時 15 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='China Southern', departure='1:30 PM on Sun, May 31', arrival='12:45 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='23 hr 15 min', stops=2, delay=None, price='NT$19325')"
SCR_20260531_038,Jeju Air,,GMP,NRT,"8:20 PM on Sun, May 31","9:30 AM on Mon, Jun 1",790,1,4339.0,4339.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:20 PM on Sun, May 31|NRT|9:30 AM on Mon, Jun 1|13 小時 10 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Jeju Air', departure='8:20 PM on Sun, May 31', arrival='9:30 AM on Mon, Jun 1', arrival_time_ahead='+1', duration='13 hr 10 min', stops=1, delay=None, price='NT$4339')"
SCR_20260531_039,Korean Air,,GMP,NRT,"7:00 AM on Sun, May 31","11:35 AM on Sun, May 31",275,1,7978.0,7978.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|7:00 AM on Sun, May 31|NRT|11:35 AM on Sun, May 31|4 小時 35 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:00 AM on Sun, May 31', arrival='11:35 AM on Sun, May 31', arrival_time_ahead='', duration='4 hr 35 min', stops=1, delay=None, price='NT$7978')"
SCR_20260531_040,Korean Air,,GMP,NRT,"10:30 AM on Sun, May 31","6:15 PM on Sun, May 31",465,1,7978.0,7978.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|10:30 AM on Sun, May 31|NRT|6:15 PM on Sun, May 31|7 小時 45 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='10:30 AM on Sun, May 31', arrival='6:15 PM on Sun, May 31', arrival_time_ahead='', duration='7 hr 45 min', stops=1, delay=None, price='NT$7978')"
SCR_20260531_041,Korean Air,,GMP,NRT,"7:00 AM on Sun, May 31","6:15 PM on Sun, May 31",675,1,7978.0,7978.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|7:00 AM on Sun, May 31|NRT|6:15 PM on Sun, May 31|11 小時 15 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:00 AM on Sun, May 31', arrival='6:15 PM on Sun, May 31', arrival_time_ahead='', duration='11 hr 15 min', stops=1, delay=None, price='NT$7978')"
SCR_20260531_042,Korean Air,,GMP,NRT,"8:05 AM on Sun, May 31","6:15 PM on Sun, May 31",610,1,7978.0,7978.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:05 AM on Sun, May 31|NRT|6:15 PM on Sun, May 31|10 小時 10 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='8:05 AM on Sun, May 31', arrival='6:15 PM on Sun, May 31', arrival_time_ahead='', duration='10 hr 10 min', stops=1, delay=None, price='NT$7978')"
SCR_20260531_043,Korean Air,,GMP,NRT,"10:30 AM on Sun, May 31","11:35 AM on Mon, Jun 1",1505,1,8103.0,8103.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|10:30 AM on Sun, May 31|NRT|11:35 AM on Mon, Jun 1|25 小時 5 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='10:30 AM on Sun, May 31', arrival='11:35 AM on Mon, Jun 1', arrival_time_ahead='+1', duration='25 hr 5 min', stops=1, delay=None, price='NT$8103')"
SCR_20260531_044,Korean Air,,GMP,NRT,"2:00 PM on Sun, May 31","11:35 AM on Mon, Jun 1",1295,1,8103.0,8103.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|2:00 PM on Sun, May 31|NRT|11:35 AM on Mon, Jun 1|21 小時 35 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='2:00 PM on Sun, May 31', arrival='11:35 AM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 35 min', stops=1, delay=None, price='NT$8103')"
SCR_20260531_045,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","11:35 AM on Mon, Jun 1",1080,1,8103.0,8103.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|11:35 AM on Mon, Jun 1|18 小時 0 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='11:35 AM on Mon, Jun 1', arrival_time_ahead='+1', duration='18 hr', stops=1, delay=None, price='NT$8103')"
SCR_20260531_046,Korean Air,,GMP,NRT,"6:35 AM on Sun, May 31","3:25 PM on Sun, May 31",530,1,8491.0,8491.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|6:35 AM on Sun, May 31|NRT|3:25 PM on Sun, May 31|8 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:35 AM on Sun, May 31', arrival='3:25 PM on Sun, May 31', arrival_time_ahead='', duration='8 hr 50 min', stops=1, delay=None, price='NT$8491')"
SCR_20260531_047,Korean Air,,GMP,NRT,"7:05 AM on Sun, May 31","3:25 PM on Sun, May 31",500,1,8491.0,8491.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|7:05 AM on Sun, May 31|NRT|3:25 PM on Sun, May 31|8 小時 20 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:05 AM on Sun, May 31', arrival='3:25 PM on Sun, May 31', arrival_time_ahead='', duration='8 hr 20 min', stops=1, delay=None, price='NT$8491')"
SCR_20260531_048,Korean Air,,GMP,NRT,"7:10 AM on Sun, May 31","3:25 PM on Sun, May 31",495,1,8491.0,8491.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|7:10 AM on Sun, May 31|NRT|3:25 PM on Sun, May 31|8 小時 15 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:10 AM on Sun, May 31', arrival='3:25 PM on Sun, May 31', arrival_time_ahead='', duration='8 hr 15 min', stops=1, delay=None, price='NT$8491')"
SCR_20260531_049,Korean Air,,GMP,NRT,"7:20 AM on Sun, May 31","3:25 PM on Sun, May 31",485,1,8491.0,8491.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|7:20 AM on Sun, May 31|NRT|3:25 PM on Sun, May 31|8 小時 5 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:20 AM on Sun, May 31', arrival='3:25 PM on Sun, May 31', arrival_time_ahead='', duration='8 hr 5 min', stops=1, delay=None, price='NT$8491')"
SCR_20260531_050,Korean Air,,GMP,NRT,"12:45 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1600,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|12:45 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|26 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='12:45 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='26 hr 40 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_051,Korean Air,,GMP,NRT,"1:15 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1570,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|1:15 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|26 小時 10 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='1:15 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='26 hr 10 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_052,Korean Air,,GMP,NRT,"1:25 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1560,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|1:25 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|26 小時 0 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='1:25 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='26 hr', stops=1, delay=None, price='NT$8615')"
SCR_20260531_053,Korean Air,,GMP,NRT,"2:00 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1525,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|2:00 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|25 小時 25 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='2:00 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='25 hr 25 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_054,Korean Air,,GMP,NRT,"2:55 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1470,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|2:55 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|24 小時 30 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='2:55 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr 30 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_055,Korean Air,,GMP,NRT,"4:35 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1370,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|4:35 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|22 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='4:35 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='22 hr 50 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_056,Korean Air,,GMP,NRT,"5:30 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1315,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:30 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 55 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:30 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 55 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_057,Korean Air,,GMP,NRT,"6:15 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1270,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|6:15 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 10 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:15 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 10 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_058,Korean Air,,GMP,NRT,"6:45 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1240,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|6:45 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|20 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:45 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='20 hr 40 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_059,Korean Air,,GMP,NRT,"8:30 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1135,1,8615.0,8615.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:30 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|18 小時 55 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='8:30 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='18 hr 55 min', stops=1, delay=None, price='NT$8615')"
SCR_20260531_060,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1480,1,8725.0,8725.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|24 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr 40 min', stops=1, delay=None, price='NT$8725')"
SCR_20260531_061,Korean Air,,GMP,NRT,"7:00 AM on Sun, May 31","3:25 PM on Sun, May 31",505,2,9687.0,9687.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|7:00 AM on Sun, May 31|NRT|3:25 PM on Sun, May 31|8 小時 25 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='7:00 AM on Sun, May 31', arrival='3:25 PM on Sun, May 31', arrival_time_ahead='', duration='8 hr 25 min', stops=2, delay=None, price='NT$9687')"
